LEVEL,HGHT,TEMP,DWPT,WDIR,WSPD
25.9,24913.3,-56.4,-80.55,355.9,22.74
25.8,24921.2,-56.4,-80.37,359.9,18.08
25.6,24972.8,-56.5,-80.44,13.2,27.6
25.5,25005.9,-56.7,-80.59,268.0,13.41
25.4,25012.9,-56.7,-80.42,315.4,11.47
24.6,25226.8,-55.1,-80.16,12.4,15.36
24.4,25262.0,-54.8,-79.93,281.0,12.83
24.4,25264.8,-54.8,-79.93,305.9,19.05
24.4,25274.1,-54.7,-79.86,344.3,23.91
24.3,25307.2,-54.8,-79.93,165.3,13.22
24.1,25345.7,-55.0,-79.88,352.4,25.27
24.1,25355.4,-55.0,-79.88,21.4,20.41
24.0,25376.9,-55.1,-79.76,176.1,20.8
24.0,25381.8,-55.2,-79.83,196.8,15.75
23.9,25406.4,-55.2,-79.83,346.4,27.8
23.9,25415.4,-55.2,-79.83,6.2,21.38
23.8,25425.5,-55.1,-79.76,38.6,12.25
23.7,25448.0,-54.7,-79.65,171.8,11.08
23.7,25460.5,-54.6,-79.78,314.0,15.55
23.6,25498.2,-54.3,-79.56,202.0,10.3
23.5,25517.2,-54.0,-79.55,313.6,24.49
23.5,25527.4,-53.9,-79.69,332.4,23.13
23.4,25549.8,-53.6,-79.25,172.9,4.28
23.3,25566.3,-53.5,-79.39,282.4,6.8
23.1,25623.0,-53.2,-79.17,284.1,17.69
23.1,25640.3,-53.0,-79.25,322.8,14.19
23.0,25648.0,-53.0,-79.25,349.1,15.94
23.0,25664.1,-52.8,-78.87,349.7,29.35
22.9,25670.2,-52.8,-78.87,334.2,22.35
22.9,25679.1,-52.8,-78.87,266.0,13.02
22.9,25686.5,-52.8,-78.87,254.1,11.86
22.9,25696.3,-52.8,-78.87,300.3,10.11
22.8,25705.5,-52.7,-78.8,335.8,17.88
22.8,25716.1,-52.4,-78.8,350.6,38.29
22.7,25732.3,-51.9,-78.67,351.0,31.1
22.7,25740.4,-51.7,-78.77,349.5,23.71
22.7,25751.7,-51.1,-78.33,241.6,8.16
22.6,25758.3,-51.0,-78.25,294.4,14.97
22.6,25779.4,-50.8,-78.36,342.4,35.38
22.4,25835.2,-50.7,-78.03,337.8,28.96
22.4,25841.1,-50.7,-78.03,2.5,23.33
22.1,25901.8,-50.8,-77.86,347.5,30.71
22.0,25956.8,-51.0,-78.0,0.0,24.3
21.7,26019.5,-51.2,-77.91,3.4,8.16
21.6,26077.5,-51.2,-78.15,185.3,9.52
21.5,26085.2,-51.1,-78.08,53.4,4.86
21.4,26135.0,-50.8,-77.86,252.1,1.17
20.6,26365.9,-49.9,-77.7,307.5,30.71
20.6,26371.5,-49.8,-77.63,307.9,28.57
20.4,26428.7,-49.6,-77.76,305.8,37.52
20.4,26437.8,-49.5,-77.68,306.0,29.94
20.2,26488.3,-49.3,-77.54,321.9,29.16
20.2,26495.0,-49.1,-77.39,323.3,29.55
20.2,26502.4,-49.0,-77.32,321.4,25.27
20.2,26509.4,-48.9,-77.53,313.3,18.86
20.0,26562.3,-48.2,-77.32,354.5,28.19
20.0,26568.2,-48.2,-77.32,348.6,26.63
20.0,26576.0,-48.2,-77.02,323.1,21.97
20.0,26583.0,-48.2,-77.02,291.5,23.13
19.9,26599.0,-48.1,-77.25,259.9,22.16
19.9,26607.6,-48.0,-76.88,291.5,14.38
19.8,26638.1,-48.1,-76.95,312.5,23.91
19.6,26706.7,-48.4,-76.88,325.4,21.77
19.2,26840.0,-49.1,-77.39,294.2,22.74
19.2,26843.7,-49.1,-77.39,281.7,31.1
19.0,26901.0,-49.3,-77.54,291.0,26.82
19.0,26907.5,-49.3,-77.54,297.4,24.1
18.9,26942.9,-49.5,-77.68,322.3,15.36
18.9,26949.3,-49.5,-77.68,323.6,15.94
18.8,26976.6,-49.7,-77.56,317.4,28.19
18.8,26986.4,-49.8,-77.9,311.9,29.94
18.8,26996.2,-49.8,-77.9,309.3,26.82
18.6,27057.6,-50.1,-77.85,313.2,33.24
18.6,27065.3,-50.1,-77.85,325.6,27.99
18.4,27122.9,-49.9,-77.98,320.8,33.24
18.4,27129.8,-49.8,-77.9,329.8,29.16
18.4,27136.5,-49.8,-78.18,331.9,23.52
18.2,27185.5,-49.6,-77.76,351.5,25.46
18.1,27216.9,-49.6,-78.04,301.9,33.43
18.1,27226.2,-49.6,-78.04,298.7,30.91
17.9,27289.7,-49.4,-77.89,325.6,27.6
17.9,27296.6,-49.4,-77.89,308.5,28.38
17.9,27302.5,-49.4,-77.89,293.8,27.21
17.8,27347.5,-49.6,-78.04,357.0,26.24
17.7,27353.1,-49.6,-78.04,344.0,31.49
17.7,27362.1,-49.6,-78.04,328.1,30.32
17.7,27371.9,-49.6,-78.04,305.5,25.66
17.7,27379.3,-49.7,-78.11,280.0,23.13
17.6,27405.3,-49.6,-78.04,13.5,22.16
17.6,27411.7,-49.6,-78.04,0.8,27.8
17.6,27420.9,-49.5,-77.97,344.4,24.49
17.5,27428.8,-49.5,-77.97,319.9,19.24
17.5,27434.6,-49.5,-77.97,274.1,17.49
17.4,27479.0,-49.5,-77.97,24.1,22.35
17.3,27510.1,-49.7,-78.11,284.3,19.05
17.3,27525.0,-49.8,-77.9,333.9,14.97
17.2,27538.8,-49.8,-77.9,359.9,13.22
17.2,27543.8,-49.8,-77.9,355.7,10.89
17.1,27610.7,-49.6,-78.04,309.0,26.82
17.0,27616.2,-49.5,-78.26,311.4,28.77
17.0,27623.1,-49.5,-78.26,312.9,24.1
17.0,27630.6,-49.4,-78.19,314.2,15.55
16.9,27674.8,-49.3,-78.12,306.3,35.57
16.9,27677.8,-49.3,-78.12,304.7,32.07
16.9,27682.9,-49.3,-78.12,300.9,21.97
16.7,27731.6,-49.1,-77.97,302.0,31.68
16.7,27736.6,-49.1,-77.97,296.6,33.05
16.7,27743.0,-49.1,-77.97,290.1,28.19
16.7,27749.7,-49.1,-77.97,280.4,19.05
16.6,27811.2,-49.5,-77.97,285.6,32.27
16.5,27818.9,-49.5,-77.97,291.1,25.27
16.5,27824.3,-49.5,-77.97,295.8,17.88
16.5,27827.7,-49.6,-78.04,297.4,9.72
16.4,27877.5,-49.7,-78.11,313.8,29.94
16.4,27886.5,-49.8,-78.48,318.6,23.91
16.4,27893.8,-49.8,-78.48,312.7,16.52
16.2,27938.6,-49.9,-78.26,340.2,20.6
16.2,27947.8,-49.9,-78.26,309.7,17.3
16.1,27987.3,-50.0,-78.33,0.0,23.71
16.1,28004.9,-50.1,-78.4,312.5,20.41
16.1,28011.8,-50.1,-78.4,281.0,24.49
15.9,28054.5,-50.4,-78.62,339.2,30.13
15.9,28060.4,-50.3,-78.55,318.7,32.66
15.9,28067.4,-50.3,-78.55,296.7,31.3
15.9,28072.2,-50.4,-78.34,275.0,29.16
15.8,28116.8,-50.6,-78.49,314.9,23.91
15.8,28120.4,-50.6,-78.49,309.0,30.91
15.8,28125.3,-50.7,-78.56,298.3,32.66
15.8,28132.8,-50.7,-78.56,284.1,27.99
15.7,28141.6,-50.7,-78.56,267.1,20.8
15.6,28189.0,-50.8,-78.63,297.2,28.96
15.6,28196.0,-50.8,-78.63,299.3,27.02
15.6,28203.8,-50.8,-78.91,306.5,19.44
15.6,28209.4,-50.8,-78.91,326.1,12.25
15.5,28239.1,-50.9,-78.99,276.4,32.27
15.4,28267.0,-51.0,-78.78,322.7,9.33
15.3,28307.3,-51.0,-79.06,295.9,36.16
15.3,28313.4,-51.0,-79.06,303.4,36.16
15.3,28320.4,-51.0,-79.06,313.1,30.71
15.3,28327.7,-51.0,-79.06,323.5,23.13
15.3,28334.0,-51.0,-79.06,332.6,16.33
15.2,28380.7,-51.2,-78.93,308.7,18.27
15.1,28416.6,-51.0,-79.06,285.7,20.6
15.1,28420.2,-51.1,-79.13,272.0,28.77
15.1,28420.7,-51.1,-79.13,263.4,40.82
15.0,28443.1,-51.2,-79.2,279.9,18.86
15.0,28449.9,-51.2,-79.2,307.3,8.16
14.9,28492.4,-51.2,-79.2,268.4,43.74
14.9,28500.2,-51.2,-79.2,274.9,45.49
14.9,28512.3,-51.2,-79.2,286.5,29.94
14.8,28522.7,-51.2,-79.2,301.2,17.88
14.8,28526.3,-51.2,-79.2,322.1,9.33
14.8,28552.2,-51.0,-79.06,262.9,33.43
14.7,28557.8,-51.0,-79.06,277.2,39.46
14.7,28565.6,-51.0,-79.06,285.8,34.21
14.7,28573.6,-51.0,-79.06,293.1,24.88
14.7,28579.7,-51.0,-79.06,305.4,14.77
14.7,28584.1,-51.0,-79.06,338.2,7.97
14.6,28620.8,-51.1,-79.13,276.9,36.35
14.6,28628.7,-51.2,-79.2,288.8,33.05
14.6,28637.6,-51.2,-79.2,299.4,26.24
14.6,28644.7,-51.2,-79.2,307.5,19.05
14.5,28651.1,-51.3,-79.28,314.2,12.25
14.5,28658.6,-51.3,-79.28,293.1,8.55
14.5,28667.4,-51.4,-79.07,264.5,11.47
14.5,28676.1,-51.4,-79.35,257.5,16.91
14.5,28688.1,-51.5,-79.15,259.6,19.83
14.4,28731.7,-51.5,-79.15,286.2,28.38
14.4,28735.9,-51.5,-79.15,284.2,37.32
14.3,28742.0,-51.4,-79.35,282.3,41.02
14.3,28751.7,-51.3,-79.57,278.0,32.66
14.3,28762.2,-51.3,-79.28,269.3,20.41
14.3,28768.6,-51.2,-79.2,252.8,13.02
14.2,28801.5,-51.3,-79.28,284.9,35.57
14.2,28806.4,-51.3,-79.28,287.2,38.29
14.2,28814.5,-51.3,-79.28,285.6,28.96
14.2,28823.6,-51.3,-79.28,278.9,15.94
14.1,28831.9,-51.3,-79.28,234.7,5.83
14.1,28871.8,-51.1,-79.13,286.9,41.4
14.0,28880.7,-51.1,-79.13,293.7,34.79
14.0,28891.2,-51.2,-79.2,293.8,21.77
14.0,28898.2,-51.2,-79.2,282.2,10.3
14.0,28912.2,-51.3,-79.28,207.4,17.49
13.9,28934.8,-51.3,-79.28,290.4,39.27
13.9,28940.8,-51.3,-79.28,301.6,43.35
13.9,28951.7,-51.3,-79.28,305.4,32.46
13.8,28963.8,-51.3,-79.28,295.7,17.11
13.8,28971.9,-51.3,-79.28,253.3,10.11
13.8,28988.5,-51.3,-79.28,216.9,29.94
13.8,28999.3,-51.3,-79.28,246.6,30.32
13.8,29007.7,-51.3,-79.28,286.1,37.13
13.8,29009.4,-51.3,-79.28,303.5,41.4
13.8,29017.2,-51.2,-79.2,307.4,31.1
13.7,29028.6,-51.0,-79.35,287.6,17.3
13.7,29037.1,-50.9,-79.28,241.7,14.19
13.7,29056.1,-50.6,-79.06,207.2,31.3
13.6,29085.1,-50.4,-79.22,289.1,26.63
13.6,29086.1,-50.4,-79.22,305.6,35.18
13.6,29090.0,-50.4,-79.22,305.3,37.13
13.6,29098.8,-50.4,-79.22,287.7,30.32
13.6,29108.2,-50.5,-79.29,260.7,26.44
13.5,29115.1,-50.5,-79.29,235.3,26.63
13.5,29152.2,-50.5,-78.99,313.5,28.96
13.5,29156.9,-50.5,-78.99,303.2,40.24
13.4,29166.1,-50.4,-78.91,286.0,41.21
13.4,29177.9,-50.4,-78.91,265.0,36.74
13.4,29188.6,-50.3,-79.15,243.3,31.68
13.3,29230.7,-49.9,-78.86,289.2,30.91
13.3,29238.8,-49.8,-78.79,285.3,38.88
13.3,29246.8,-49.8,-78.79,278.9,41.02
13.3,29254.8,-49.7,-78.71,266.0,37.52
13.2,29262.6,-49.7,-79.04,245.4,30.13
13.2,29306.2,-49.6,-78.64,273.7,40.24
13.1,29309.8,-49.6,-78.64,261.1,46.07
13.0,29358.7,-49.5,-78.57,278.6,21.97
13.1,29365.2,-49.5,-78.57,272.4,30.32
13.0,29372.4,-49.4,-78.5,262.5,36.93
13.0,29380.4,-49.4,-78.5,250.3,39.07
12.8,29463.5,-48.8,-78.39,264.3,28.38
12.8,29471.6,-48.7,-78.66,263.1,31.1
12.8,29479.3,-48.6,-78.59,259.4,34.41
12.8,29486.7,-48.5,-78.52,252.4,36.74
12.8,29494.2,-48.5,-78.52,243.4,36.54
12.7,29537.6,-49.0,-78.53,296.3,26.82
12.7,29543.4,-49.0,-78.53,286.1,36.54
12.7,29550.1,-49.0,-78.21,275.5,42.76
12.7,29557.7,-49.1,-78.28,264.5,44.51
12.5,29614.7,-49.1,-78.61,286.9,36.35
12.5,29617.2,-49.2,-78.68,278.8,45.29
12.4,29685.1,-49.4,-78.5,272.7,37.52
12.4,29694.5,-49.4,-78.5,269.4,33.82
12.4,29704.0,-49.4,-78.5,260.9,27.41
12.4,29710.9,-49.4,-78.5,246.2,22.35
12.3,29747.0,-49.2,-78.68,279.3,27.6
12.3,29755.0,-49.2,-78.68,279.9,28.57
12.2,29770.3,-49.2,-78.68,263.4,30.13
12.2,29806.0,-49.0,-78.53,291.0,16.33
12.2,29811.6,-49.0,-78.53,285.0,15.75
12.1,29862.2,-49.2,-78.68,280.2,33.82
12.1,29868.6,-49.3,-78.75,278.6,35.18
12.1,29876.3,-49.3,-78.75,270.0,32.27
12.0,29883.4,-49.3,-78.43,255.8,27.6
12.0,29923.2,-48.9,-78.46,287.0,33.63
11.9,29930.1,-48.9,-78.46,281.5,33.05
11.9,29937.6,-48.9,-78.46,268.4,28.77
11.9,29967.5,-49.0,-78.53,232.9,29.94
11.8,29995.6,-49.1,-78.61,299.6,17.69
11.8,30001.3,-49.2,-78.68,266.2,16.33
